,Unnamed: 0,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
1002,15,16.0,301213,观想科技,19.996278762817383,64.51,352185888.0,1290200000.0,5160799935.490001,28.31266975402832,78347395.0,94130,94545,1.0,1/1,1.0,软件开发,20220125
4448,45,46.0,301218,华是科技,20.01043510437012,46.0,313136944.0,874306682.0,3497226682.0,39.102325439453125,54925932.0,131909,131909,0.0,1/1,1.0,软件开发,20220419
4490,31,32.0,301218,华是科技,20.0,55.2,706956704.0,1049168018.4,4196672018.4,70.86590576171875,23299920.0,102045,145445,3.0,2/2,2.0,软件开发,20220420
489,91,92.0,301221,光庭信息,20.0,104.28,453571312.0,2223826998.36,9658653444.0,22.309755325317383,48682283.0,143657,143657,0.0,1/1,1.0,软件开发,20220112
10237,27,28.0,301269,华大九天,20.0,126.0,1650455520.0,9252880938.0,68410663776.0,19.40496253967285,147477960.0,103033,103215,1.0,1/1,1.0,软件开发,20220805
5056,164,165.0,600570,恒生电子,9.994222640991213,38.08,1260851664.0,55656223078.4,55656223078.4,2.361574649810791,64386349.0,135530,135530,0.0,1/1,1.0,软件开发,20220429
8441,41,42.0,600588,用友网络,10.024691581726074,22.28,1358561296.0,72218500882.36,76522081642.24,1.96631121635437,163512563.0,104321,104321,0.0,1/1,1.0,软件开发,20220629
1783,26,27.0,600602,云赛智联,10.046367645263672,7.12,266514082.0,7649037288.8,9737835006.72,3.564225435256958,51318482.0,94612,95300,1.0,1/1,1.0,软件开发,20220218
1821,12,13.0,600602,云赛智联,9.971909523010254,7.83,47658344.0,8411792411.7,10708883160.48,0.5665658712387085,177122398.0,92506,92506,0.0,2/2,2.0,软件开发,20220221
1922,12,13.0,600602,云赛智联,9.961685180664062,8.61,795730944.0,9249748743.9,11775668456.16,8.612894058227539,67521342.0,92504,93525,4.0,3/3,3.0,软件开发,20220222
2825,51,52.0,600602,云赛智联,10.05221939086914,8.43,841119680.0,9056374205.7,11529487234.08,9.563949584960938,33801518.0,103433,131722,5.0,1/1,1.0,软件开发,20220316
3197,91,92.0,600602,云赛智联,9.97706413269043,9.59,892563104.0,10302565674.1,13115988443.04,9.153862953186035,63848647.0,105518,105518,0.0,4/2,1.0,软件开发,20220321
4466,7,8.0,600602,云赛智联,10.028247833251951,7.79,517727264.0,8368820292.1,10654176222.24,6.2215681076049805,33520370.0,93138,143928,4.0,1/1,1.0,软件开发,20220420
7530,58,59.0,601519,大智慧,9.983633041381836,6.72,372807216.0,13465976832.0,13681786997.76,2.9119951725006104,32568083.0,143026,143050,1.0,1/1,1.0,软件开发,20220614
7551,14,15.0,601519,大智慧,9.970237731933594,7.39,678046880.0,14808566784.0,15045893737.12,4.620858669281006,69567383.0,93317,95826,3.0,2/2,2.0,软件开发,20220615
2983,80,81.0,603138,海量数据,10.00552749633789,19.9,299272624.0,5028024027.599999,5637307660.799999,6.179776191711426,21322332.0,111554,111554,0.0,1/1,1.0,软件开发,20220317
6379,88,89.0,603138,海量数据,10.007698059082031,14.29,277376720.0,3630846598.73,4047382307.68,7.963011264801025,61596673.0,141042,141042,0.0,1/1,1.0,软件开发,20220523
7034,79,80.0,603138,海量数据,9.985206604003906,14.87,262710464.0,3778214760.19,4211656747.04,7.284081935882568,37898217.0,140907,140907,0.0,1/1,1.0,软件开发,20220602
7215,19,20.0,603138,海量数据,10.0,17.93,451623888.0,4555708853.41,5078346030.559999,10.092473030090332,31642864.0,93733,112916,3.0,4/2,1.0,软件开发,20220608
9962,48,49.0,603138,海量数据,9.98509693145752,14.76,410559136.0,4130378282.52,4179500403.84,10.23480987548828,3904610.0,130630,145525,1.0,1/1,1.0,软件开发,20220729
10208,62,63.0,603138,海量数据,10.0,16.39,672628784.0,4586510843.53,4641057697.76,15.467296600341797,46789975.0,144723,144723,0.0,1/1,1.0,软件开发,20220804
10367,96,97.0,603138,海量数据,9.976662635803224,18.85,572524320.0,5274907223.950001,5337641098.400001,11.696478843688965,51969789.0,142935,142935,0.0,3/2,1.0,软件开发,20220808
451,53,54.0,603189,网达软件,9.995194435119627,22.89,200147302.0,5054112000.0,6169961777.28,4.07675838470459,34834002.0,104538,104538,0.0,1/1,1.0,软件开发,20220112
5303,44,45.0,603206,N嘉环,43.97797393798828,20.92,86916856.0,1596196000.0000002,6384783665.280001,5.469729900360107,649080279.0,100002,100002,0.0,1/1,1.0,软件开发,20220506
5352,8,9.0,603206,嘉环科技,9.990439414978027,23.01,13727191.0,1755663000.0000002,7022651631.84,0.7818807363510132,455773451.0,92501,92501,0.0,2/2,2.0,软件开发,20220509
5491,8,9.0,603206,嘉环科技,9.995654106140137,25.31,16869900.0,1931153000.0,7724611595.04,0.873566210269928,526849644.0,92503,92503,0.0,3/3,3.0,软件开发,20220510
5607,13,14.0,603206,嘉环科技,9.996048927307127,27.84,13725705.0,2124192000.0,8496767554.56,0.6461611986160278,558915255.0,92502,92502,0.0,4/4,4.0,软件开发,20220511
5697,7,8.0,603206,嘉环科技,9.98563289642334,30.62,1747425168.0,2336306000.0,9345223510.08,76.3399887084961,9698027.0,92502,142853,2.0,5/5,5.0,软件开发,20220512
4100,37,38.0,603383,顶点软件,10.003832817077637,28.7,77788340.0,4828789809.2,4905504909.2,1.6502012014389038,25009180.0,103544,103544,0.0,1/1,1.0,软件开发,20220412
4533,21,22.0,603383,顶点软件,10.017826080322266,30.86,247015992.0,5192210923.76,5274699703.76,4.848614692687988,1882336.0,104814,150000,5.0,1/1,1.0,软件开发,20220421
7591,54,55.0,603383,顶点软件,10.008203506469728,26.82,184545832.0,4512478839.12,4584168699.12,4.258327960968018,47262472.0,132441,132441,0.0,1/1,1.0,软件开发,20220615
2280,35,36.0,603528,多伦科技,10.0,6.93,44940735.0,4325102895.96,4341859663.679999,1.057851791381836,25013481.0,100527,100527,0.0,1/1,1.0,软件开发,20220302
7243,47,48.0,603528,多伦科技,9.930313110351562,6.31,45375886.0,3938154064.84,3953411670.08,1.2002521753311155,22895835.0,131508,131508,0.0,1/1,1.0,软件开发,20220608
10142,35,36.0,603528,多伦科技,9.95106029510498,6.74,65533552.0,4206530489.84,4206530516.8,1.6047381162643433,74941386.0,133038,133038,0.0,1/1,1.0,软件开发,20220803
10159,13,14.0,603528,多伦科技,9.94065284729004,7.41,140811727.0,4624687081.56,4624687111.2,3.090125322341919,80119039.0,93434,93434,0.0,2/2,2.0,软件开发,20220804
10213,3,4.0,603528,多伦科技,9.986504554748535,8.15,231863543.0,5086531675.400001,5086531708.0,4.567342758178711,86959685.0,92504,100912,1.0,3/3,3.0,软件开发,20220805
10414,42,43.0,603528,多伦科技,10.025707244873049,8.56,634670240.0,5342418544.96,5342418579.200001,12.427011489868164,4181560.0,103715,145026,5.0,5/4,1.0,软件开发,20220809
6494,64,65.0,603859,能科科技,10.0,28.05,162447946.0,4672241740.650001,4672241740.650001,3.5485262870788574,5769885.0,111010,144923,5.0,1/1,1.0,软件开发,20220525
1884,75,76.0,603990,麦迪科技,9.99585247039795,26.52,692333520.0,4388091701.76,4388091701.76,16.11871910095215,46480596.0,112916,145308,1.0,1/1,1.0,软件开发,20220221
4880,57,58.0,603990,麦迪科技,9.98641300201416,16.19,110499266.0,2678853870.7200003,2678853870.7200003,4.315591812133789,31492788.0,131018,131018,0.0,1/1,1.0,软件开发,20220428
9395,36,37.0,603990,麦迪科技,10.0,21.23,494411968.0,4551740533.12,4551740533.12,11.047099113464355,25089444.0,95834,112416,3.0,1/1,1.0,软件开发,20220719
10354,83,84.0,603990,麦迪科技,10.016488075256348,26.69,641895392.0,5722371871.360001,5722371871.360001,11.770109176635742,18977791.0,132436,142512,1.0,1/1,1.0,软件开发,20220808
10498,56,57.0,603990,麦迪科技,10.018214225769045,30.2,599150320.0,6474920588.8,6474920588.8,9.60651397705078,37284708.0,131245,143313,1.0,3/2,1.0,软件开发,20220810
317,48,49.0,688058,宝兰德,19.99765014648437,102.13,242451687.0,2281788460.0,4085200000.0,11.055142402648926,31795520.0,110044,111011,1.0,1/1,1.0,软件开发,20220110
9179,66,67.0,688060,云涌科技,20.00946044921875,50.74,93225096.0,1331925000.0,3044400000.0,7.393946647644043,3679258.0,145214,145214,0.0,1/1,1.0,软件开发,20220714
10268,58,59.0,688083,中望软件,20.001893997192383,253.42,472603136.0,11284465688.2,21965158986.66,4.4409685134887695,10711049.0,143740,144119,1.0,1/1,1.0,软件开发,20220805
1689,49,50.0,688171,纬德信息,19.986448287963867,35.42,237706560.0,675099639.0600001,2967253828.0,37.40087127685547,21544073.0,105730,131825,1.0,1/1,1.0,软件开发,20220216
2155,8,9.0,688201,信安世纪,20.0,72.96,303663088.0,1443852863.9999998,6794601077.759999,21.031442642211918,62071449.0,92502,92502,0.0,1/1,1.0,软件开发,20220228
7049,7,8.0,688225,亚信安全,20.0,27.24,274444464.0,890409760.92,10896272400.0,31.13417625427246,21006017.0,92504,100559,2.0,1/1,1.0,软件开发,20220606
666,40,41.0,688232,新点软件,20.0,58.8,454300816.0,3948460572.0,19404000000.0,11.802833557128906,39805130.0,94804,94849,1.0,1/1,1.0,软件开发,20220117
121,27,28.0,4,国华网安,10.00500202178955,21.99,162479285.0,2558113478.37,3430506541.74,6.504086971282959,66618902.0,94903,94903,0.0,1/1,1.0,软件服务,20220105
41,41,42.0,300556,丝路视觉,20.006805419921875,35.27,472901680.0,3186353945.74,4210422381.250001,15.515305519104004,114909660.0,94915,94915,0.0,1/1,1.0,软件服务,20220104
77,77,78.0,603189,网达软件,10.019454956054688,22.62,201578761.0,4994496000.0,6097183722.240001,4.1814680099487305,45103488.0,112843,112843,0.0,1/1,1.0,软件服务,20220104
199,57,58.0,2256,兆新股份,10.107526779174805,5.12,1188613040.0,7122925552.64,9637948784.64,17.707061767578125,100197396.0,111442,111442,0.0,4/2,1.0,输配电气,20220106
697,71,72.0,889,中嘉博创,10.026385307312012,4.17,440881056.0,3627273148.92,3904333970.4,12.507112503051758,42097234.0,104730,110242,1.0,1/1,1.0,通信服务,20220117
1113,32,33.0,889,中嘉博创,10.122699737548828,3.59,140013082.0,3122760336.84,3361285120.8,4.648317337036133,38345105.0,105848,105848,0.0,1/1,1.0,通信服务,20220128
1888,79,80.0,889,中嘉博创,10.0,4.4,480123152.0,3827338574.4,4119680928.000001,13.18648910522461,53451024.0,130454,130454,0.0,1/1,1.0,通信服务,20220221
1948,38,39.0,889,中嘉博创,10.0,4.84,681890400.0,4210072431.84,4531649020.8,17.02372169494629,55037474.0,103339,103339,0.0,2/2,2.0,通信服务,20220222
2494,12,13.0,889,中嘉博创,9.947644233703612,4.2,542412784.0,3653368639.2,3932422704.0,15.095513343811035,19854038.0,95445,145130,3.0,1/1,1.0,通信服务,20220308
2540,37,38.0,889,中嘉博创,10.0,4.62,854179248.0,4018705503.12,4325664974.400001,22.380563735961918,24155785.0,140100,140803,2.0,2/2,2.0,通信服务,20220309
2643,10,11.0,889,中嘉博创,9.95370388031006,4.75,488682864.0,4131785961.0,4447382820.0,12.312195777893066,85944704.0,93609,93609,0.0,4/3,1.0,通信服务,20220311
1359,62,63.0,2093,国脉科技,9.983633041381836,6.72,141506254.0,6745368840.0,6770400000.0,2.177384376525879,36973446.0,111642,111642,0.0,1/1,1.0,通信服务,20220209
2763,19,20.0,2093,国脉科技,10.030394554138184,7.24,581426848.0,7267331905.0,7294300000.0,8.14902114868164,16880784.0,101424,140315,3.0,1/1,1.0,通信服务,20220315
6069,31,32.0,2093,国脉科技,10.059171676635742,5.58,77362675.0,5599495822.5,5621850000.0,1.4123343229293823,49706171.0,93818,93818,0.0,1/1,1.0,通信服务,20220518
9058,34,35.0,2115,三维通信,10.0,4.4,308597488.0,3052585228.0000005,3568361843.2000003,10.19870376586914,7274792.0,94409,104200,26.0,1/1,1.0,通信服务,20220713
9254,16,17.0,2115,三维通信,10.075567245483398,4.37,69047784.0,3031772146.9,3544032103.36,2.320748805999756,53523069.0,93148,93148,0.0,4/2,1.0,通信服务,20220718
10541,23,24.0,2115,三维通信,9.936574935913086,5.2,186777851.0,3607600724.0,4217154905.6,5.299931526184082,46808236.0,94218,94218,0.0,1/1,1.0,通信服务,20220811
3974,28,29.0,2123,梦网科技,10.009182929992676,11.98,273157888.0,7990624814.740001,9610311530.24,3.532604217529297,72957565.0,101112,101112,0.0,1/1,1.0,通信服务,20220408
